age,income,credit_score,debt_to_income,employment_years,loan_amount,default
69,13922.505321769457,626,0.7396384484187235,14,85534.78565737886,0
58,24860.163631416297,764,0.18226029889026163,20,60812.550157695805,0
45,29792.09368054079,733,0.7569327078501717,9,31761.326966441207,0
64,42631.54389681274,629,0.7902305817590255,22,6706.363723607794,0
26,7168.896087995885,826,0.9255621151622418,4,66238.63943617324,0
40,17938.03725069118,418,0.7244446610361353,5,40969.068719528244,0
24,17085.674004426266,320,0.867601170062891,21,50188.67493095207,0
41,14713.152532543074,320,0.6374797381486631,27,56864.6008062476,0
60,10420.895731933198,615,0.6255163689108939,18,77088.4047098977,0
54,19687.2608739735,520,0.6753439716771873,13,54141.81443994718,0
76,31328.176454057488,364,0.4063514073227942,6,53073.974467860266,0
26,11822.023989570684,448,0.22857376795535622,14,48644.686797182745,0
55,23014.63645781727,482,0.4133146949434796,31,43337.752853610764,0
24,27171.19516162135,581,0.5933902185725763,21,62677.970729660985,0
77,50097.00560991827,630,0.6900053403059859,20,3415.5528389339984,0
40,30260.211561272205,354,0.45670362210025217,18,72597.90579931364,0
42,21106.211489186713,412,0.33011043261590123,12,32152.182792212963,0
72,25737.952618840663,512,0.2468910620208553,21,37891.10550945638,0
63,32253.136664876707,345,0.18319900668311206,9,61807.959631225465,0
68,23398.187865966163,745,0.4763699242063739,23,25490.207485227467,0
39,32642.537151335946,369,0.7063908535359913,7,66218.96825597485,0
71,18653.31239032922,481,0.8298481754805733,7,13640.877225900922,0
60,40143.665568519755,472,0.3453119840604303,38,65298.037922606156,0
77,17071.80706212976,803,0.6111642680654866,18,72007.36953851058,0
24,15632.678083306359,609,0.4777080223583424,17,70255.22024909571,0
23,17429.68136040526,508,0.9662621764314803,32,77643.54620008789,0
53,13558.712630334765,522,0.8823928745662893,36,52171.009850968934,0
63,32120.06715681817,642,0.8822734500450857,28,86611.92115626406,0
39,10034.201011426716,419,0.5792010903151722,31,24121.64190483492,0
52,17734.862919056526,847,0.43683258962872906,7,38950.82885094258,0
66,25905.389903396306,333,0.6518571171880556,31,95693.90212236757,0
64,22160.17151074045,689,0.15965244074033202,11,79104.68692048668,0
50,21569.38864143663,588,0.882972739138299,21,74519.5862093155,1
38,20510.6458933818,834,0.27123276343842184,19,71409.76639581367,0
28,23914.22887766088,399,0.82689908970097,25,11938.560256469485,1
30,13342.02347540217,327,0.29850103855680477,16,95112.90624874196,0
79,17331.696870790296,614,0.5220195474686632,33,29956.242622435333,0
73,19365.501355395463,539,0.7722763290418929,30,15292.93435888089,0
20,27664.788708004995,803,0.39373890786328036,17,2843.9008161746633,0
30,35294.78930401944,718,0.3580037754043094,2,39288.734910242674,0
67,20618.900770042124,704,0.8878722035649079,17,67587.975856739,0
73,31797.848056838728,453,0.06890899280158935,19,39787.025543063646,0
58,23036.72509783278,649,0.8415342829944338,20,81065.93319375969,0
74,21262.16119623918,513,0.9281984519069266,34,18975.25339397301,1
51,32604.584167415826,348,0.5631609564500886,29,17802.534467407302,0
45,10680.970787500391,658,0.6959705911102609,35,27366.803628893624,0
57,27476.81892605051,797,0.8614477945444319,3,6373.425913381447,1
51,15633.500817922388,646,0.4355278756694104,14,84066.71196194884,0
49,37023.31338759037,641,0.8787879204494924,6,14360.007556135846,0
40,15852.16386387778,722,0.37226134387699905,31,38625.682682570594,0
41,18859.21011533503,738,0.30647141685382606,32,46834.36850567445,0
18,10072.911317227765,543,0.9832005413086502,12,24254.922237036593,0
41,26466.96162351508,824,0.031147996649247167,16,88572.28226416891,0
20,17875.637420633455,593,0.31956079687500916,39,73840.15662682413,0
78,16838.112325844293,499,0.458550062865162,37,3786.261423284764,0
34,22330.27070310113,617,0.3108842737518578,5,44427.10841080708,0
24,9556.823312908298,499,0.2821628911911608,3,14639.781041983746,0
27,15574.574515487217,592,0.37068072722706946,14,64255.80249826827,0
36,20067.52462216953,579,0.39806099894524904,7,49832.74867475189,0
41,45814.29777724399,391,0.07160407079629305,33,81042.51198145983,1
26,24141.726927032312,363,0.7752419695906055,29,68730.47993006119,0
67,26850.059723309798,443,0.16824684336660645,22,82034.5188061864,0
32,22719.479636292177,534,0.04102154739540265,8,87756.84211999741,0
66,121159.97015028168,723,0.5903791592952313,23,18883.285583942274,0
73,34524.24960132025,613,0.668593636882433,7,58772.2229255146,0
75,7970.179156521203,422,0.7602791642019504,5,16759.29146601654,0
39,24615.95172720891,352,0.08778431925779362,24,25091.52491958738,0
75,37992.59495697515,326,0.17172498757672705,12,23516.335737429057,0
34,10663.431496349565,673,0.18231741006872426,33,35957.6487883773,0
36,23213.03329251572,335,0.593640275759852,24,78999.01599310523,0
26,16830.928583619927,440,0.8897214136154765,17,32419.47817765642,0
74,14366.882409922639,487,0.706427049620257,8,74765.87717755364,0
55,42958.293061730416,753,0.3147074261776277,32,1080.1825502158692,0
36,15810.820371666608,478,0.8531601854914188,5,58282.99797689621,0
25,15883.598136613286,313,0.6697936091105217,13,28838.983436729253,0
23,14035.765663430602,558,0.6884470448246688,5,74446.23914808131,0
66,12782.971091361012,333,0.9573601403755568,17,99118.63822166157,0
55,16760.194732197757,531,0.9503646412908254,38,53696.735168060724,0
62,16350.632167810825,492,0.38567269006320304,25,53759.48078009981,0
38,12161.9599102981,809,0.6358349966306486,35,97467.19759980464,0
73,21727.044930968448,487,0.20202029647581676,35,36563.604607431305,0
46,6217.363011849402,796,0.41191225395518916,10,40232.746301183986,0
51,23173.95950946814,627,0.27341298087100174,17,69965.25165560958,0
29,35887.871042751365,404,0.3673649504050417,14,49827.277759332974,0
56,16892.509877423247,590,0.6754063636873805,29,77119.27571015811,0
49,26292.6724451716,541,0.21024517732048464,24,41724.75900441256,0
23,19413.705793680583,396,0.18032897920834512,15,69202.59753530195,0
34,71393.64733699085,791,0.37933840367539373,11,77241.58221819061,0
49,35832.629384370215,414,0.09813793523104741,13,64639.65529084219,1
77,14282.40313869044,609,0.8138937449085138,12,21016.371038385474,0
25,42014.382088055456,409,0.9584985922038283,38,52107.61184576957,0
55,73541.09415622592,491,0.801336749750505,29,96680.95848890604,0
46,19766.331432349845,411,0.5314080613475887,35,11320.573572226382,0
48,28096.62821832769,602,0.6741366387676755,15,70813.34866536767,0
36,36550.48681959836,655,0.8055783832625076,0,79024.05391714955,0
70,12585.278003360165,401,0.06822839825260063,28,67827.64718063726,0
72,8803.521400876369,614,0.41812399885063256,26,12149.15908012807,0
26,23855.83472389778,493,0.14378043337383195,12,8403.308724815714,0
69,14601.431636252319,373,0.09074298336643616,16,51163.68646101264,0
45,19749.66085865368,706,0.7589730592860261,27,32779.80255194648,0
79,36769.4066959768,591,0.8580708527609514,19,39660.591569788055,0
65,29216.829023208935,483,0.08379583339153718,4,28008.716480658262,0
67,29116.738696130353,657,0.1788018126788763,23,82148.23511587639,0
68,20654.481979149587,398,0.2208211476953239,8,85154.42828968984,0
56,15959.337298189672,824,0.8569530976322053,32,2615.412746006513,1
57,15453.797559963665,765,0.9135689648198749,33,81518.50233662753,0
70,52673.52756394541,503,0.7649750758086393,26,67662.24399056764,0
48,68054.59651943098,704,0.7963767556346101,36,45984.50309029171,1
36,37775.30383066637,439,0.3426891533823788,32,9192.44984014596,0
50,19140.79192344934,617,0.4083147234591622,37,67200.33335273768,0
43,12626.842156189663,675,0.2804892678544859,28,27073.543919373282,1
62,85868.02227780435,519,0.9583801258607024,37,55418.019531045284,0
18,27627.619250837877,648,0.7276564187692252,34,22954.979478309226,0
28,27335.13364251065,722,0.3413457474382684,19,87907.4024476243,0
19,16336.631614534908,532,0.13567531054343962,18,35563.81778782411,0
70,31072.44513131571,599,0.1948097069279382,4,68983.33208380638,0
52,19852.96419733065,431,0.20408361904210703,24,49859.247170522984,0
30,12994.325865632174,725,0.6148111036289083,28,91519.22548372143,0
56,18596.127948769456,533,0.9029563414122791,25,23562.376394985582,0
51,26943.465881512155,389,0.8686777502419192,1,95575.08086496839,0
51,47413.3067223033,803,0.06971752734968895,14,75481.59135709361,0
52,10022.7065160702,716,0.7090567739085937,5,70403.8903357659,0
49,11856.073130863439,751,0.16768614868410814,0,84217.82500724876,0
62,17795.6388635188,769,0.31035851717388363,8,65516.00759608195,1
29,13794.277849426648,347,0.5438066912415166,15,11906.950927013739,0
50,22054.124265788192,522,0.8409181976962038,13,70143.98771694487,0
35,17224.72215903184,765,0.2367455113833391,9,44334.21339930756,0
22,23443.219122416813,359,0.8738302773565361,18,55797.07717533746,0
36,23950.343729962737,579,0.7347411095052344,7,41424.851119776205,0
48,11193.082909929579,316,0.6742631616010902,11,17939.699551257294,0
44,19842.695129507723,620,0.1329047715692605,5,48994.12740815656,0
59,14774.387217261457,376,0.47422590632298545,34,7220.6864777864575,0
55,38913.1873069057,770,0.2751289130581511,5,6316.937222964272,0
67,15680.466627178628,842,0.5881429282382776,5,53787.600646234074,0
32,17196.871182903127,400,0.6735993918538866,34,18850.672640623583,0
63,13990.423801624229,839,0.06536742922434147,10,62740.69835841057,0
73,21699.98350798497,843,0.6441869781081224,37,19903.063813188786,0
65,20413.003292918478,562,0.4981152753431366,26,80717.81365060473,0
21,46207.82357103267,505,0.8386916423137765,25,15480.090801473098,0
36,21695.092540666727,779,0.7932634860568906,27,44952.22607567604,0
38,43160.550108148775,372,0.41297215443281143,7,47108.516502108825,0
79,47530.93944207903,737,0.9762046759348152,24,62392.89529438033,0
57,18455.857335365177,841,0.5869082967575969,18,40825.07373293099,0
74,20180.955778490894,713,0.9636451336030015,15,66025.23887216256,0
18,16532.8564705088,512,0.7192639852943756,25,76881.56816199934,0
37,11922.048781082423,366,0.4075509483091485,14,13164.255597433259,0
39,71630.02725218986,721,0.23377841080900286,38,8265.331110727759,0
71,16576.49139659246,768,0.46540878822018095,11,68068.72931730177,0
30,14032.699445552907,670,0.936048197699551,23,85479.97486433272,0
58,12959.580086316237,663,0.13022684473675716,12,48496.27792281511,0
18,16111.841449215663,699,0.46031692942172886,16,63620.63060177074,0
32,18924.14883774194,559,0.3468811193025536,12,30511.828889377983,0
78,40999.879304836875,344,0.8672734788668137,16,87576.89238322423,0
32,54522.325898421,586,0.8040581055742988,0,77378.69954505829,0
31,7779.724256757556,839,0.5521382970244306,10,59131.03225380926,0
22,48718.32382771763,628,0.41506815778821915,19,31353.352497996202,0
75,50960.780880208986,614,0.6841801880257894,30,44367.88512458616,0
66,16155.896404499625,718,0.9530823603015249,34,28666.542938105413,0
23,13967.987238279158,604,0.10116160712151023,38,43720.91153117201,1
58,28593.795354218943,528,0.8988274412071782,5,5928.577417618496,0
48,16009.33114566028,485,0.29423049340880414,34,11458.955166129508,0
69,46581.831970240666,417,0.004216812186843333,27,22504.687458382232,0
43,28153.54662600351,425,0.7410018818083285,0,90495.72645861866,0
75,15105.451776263035,431,0.7884250225328766,15,47074.84729655327,0
42,25493.27950144262,460,0.3047587990996419,11,48576.78573342804,0
68,22814.286626532386,645,0.7784472125303249,27,53342.855372672864,0
76,8432.399980212567,383,0.7980183963016242,14,50518.554719412,0
72,13446.55453663093,341,0.6753039065930597,7,9534.635970074092,0
70,15852.986745672366,734,0.03864048092931016,3,33026.09412774281,0
75,26628.68232307206,465,0.6674185884139977,30,7680.413581905322,0
66,29236.969242873754,726,0.932405827242686,29,7893.289757103076,0
56,40266.41340792702,347,0.6203152100126529,34,8644.948730637268,0
57,15485.503713814707,341,0.3669234625984109,5,89846.34535657434,0
32,10498.176261928436,484,0.5634814918111947,37,22677.87017259635,0
23,14421.68479903636,531,0.9931458921907533,20,7664.525658937818,0
18,15474.836090698087,700,0.4725821357022424,29,1282.7103537091396,0
58,14751.572594911975,436,0.8415506981927032,15,61713.10442098794,0
24,21789.893470822077,819,0.1385342329058098,7,62080.602749859405,0
79,31229.261850689818,532,0.05648090389685856,26,27228.88659462219,0
71,17927.190970457774,667,0.39014783398204145,32,28726.6238234065,0
69,28298.04337041474,692,0.1377725812321361,11,34480.878238993086,0
68,35775.772359754425,801,0.3305275286753989,22,36055.417549455735,0
21,21910.642403095593,666,0.715427821301338,38,77923.45597666338,0
18,12472.496274660172,410,0.4454879553101987,0,94020.83846437893,0
58,19157.798013323554,560,0.32121425344117815,6,59232.73326440048,0
19,36688.1301340431,363,0.8915039210370552,35,39811.1634400131,0
65,30185.941932766145,799,0.009428825384547812,24,30184.567538863077,0
51,12917.540156850357,359,0.8140283469208228,20,83119.42177317405,0
52,39684.855665638126,388,0.6212687913825388,36,9917.96248756972,0
63,18670.44998038072,655,0.04645571042996566,11,43885.47522694695,0
30,12882.666625512225,668,0.03415411232180787,31,66864.71020454897,0
34,21677.849920189372,791,0.1719006046373014,37,25804.956975464258,0
27,10275.580017454487,704,0.9774058728031854,15,14321.774152740625,0
20,30488.662380385158,317,0.0857089171333213,0,65527.418277496385,0
21,39039.22772426687,667,0.7388557574916257,25,60354.55043900118,0
42,13351.18504907969,556,0.40159215695728934,13,62309.902681810505,0
54,20248.376895310503,520,0.23664565334869092,5,97843.24694118068,0
60,34057.556301527,572,0.5750044949668779,19,32976.83558107981,0
55,11322.77694866423,676,0.36818781045567084,2,98596.18790488229,0
46,11959.816039041916,546,0.31018228298142614,11,5638.8381436705595,0
18,19564.821407489148,689,0.2396222721202096,32,5000.897936835804,0
68,19159.33361467582,546,0.45781734498442983,0,86006.70628594609,0
47,22570.567289926945,472,0.16960498556358616,18,32874.81810883082,1
56,20899.115438369878,627,0.851947682605572,1,36368.62925800572,0
72,11328.770376023462,422,0.5917427512909667,22,6066.067255247816,0
27,9823.11263766891,766,0.06288149021879041,7,1235.2684630906367,0
46,11395.121116349197,530,0.4570435701024107,33,63658.72328515524,0
61,28323.507435862663,611,0.62959035189453,3,52746.7574376911,0
49,35437.898043540226,775,0.8616105150929673,7,73045.44312731092,0
61,21067.9077150963,489,0.023479653647750398,26,23521.876629978357,0
78,31422.108395472093,800,0.4562754276391019,25,84899.47369894058,0
18,16251.015026432435,586,0.7058408885499441,32,26958.593190581087,0
58,18332.54846673324,620,0.19612783030557945,39,45343.3168822325,0
34,34964.30601385553,360,0.22134588108545172,39,37447.75101843778,1
72,27794.841506144767,437,0.489673762884691,2,85663.29565104078,0
29,24059.160999243355,425,0.88449463128219,8,82280.33949937772,0
77,20461.352228655174,491,0.3982712842185512,9,44728.22829761752,0
19,12343.67046594987,513,0.4844864256478839,28,36386.97500071728,0
26,22988.580989557988,492,0.6357582591855303,20,78760.44194633263,1
29,25718.589609400868,322,0.3107845269187586,17,22171.852260488715,0
77,66440.37915020414,682,0.8670859825306202,16,94152.94311654373,0
42,21173.994444307828,455,0.9618595563291791,20,32478.885846760895,0
74,18309.370734388296,392,0.6503073741757994,2,46875.02798272889,0
53,25360.104382847603,429,0.6384761871576711,26,81021.96469772677,1
71,45440.72777106791,726,0.673550781325233,31,79719.99294194694,0
78,26266.240878930374,524,0.19389705023240467,28,69620.1741636956,0
61,20140.460220061905,311,0.7323724286430529,28,12465.187207030467,0
67,14875.605958815997,647,0.3469773317757251,25,24975.564722814644,0
52,14526.565508674264,373,0.9933526659667105,8,71641.02877877308,0
39,32551.136161422644,410,0.7521676602060792,26,86080.93719764429,0
50,19074.394986411633,781,0.5837665432962945,11,17652.593542339673,0
